_id,_form_id,refrigerator_id,model_row_id,tracking_id,year,working_status,reason_not_working,utilization,voltage_regulator,power_source,facility_row_id,_locale,_savepoint_type,_savepoint_timestamp,_savepoint_creator,_row_etag,_filter_type,_filter_value
R1218,,R1218,M64,328A50078,2005,functioning,not_applicable,in_use,unknown,electricity,H120,,,2016-07-11T16:01:59.051000000,anonymous,,HIDDEN,
R1219,,R1219,M34,9431924,2010,unservicable,needs_spare_parts,not_in_use,unknown,electricity,H120,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,HIDDEN,
R1220,,R1220,M64,328A50070,2005,functioning,not_applicable,in_use,unknown,electricity,H121,,,2016-07-11T16:01:59.017000000,anonymous,,HIDDEN,
R1221,,R1221,M58,9611714,2011,unservicable,no_fuel,not_in_use,unknown,unknown,H121,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,HIDDEN,
R1222,,R1222,M15,20011902068,2004,functioning,not_applicable,in_use,unknown,electricity,H122,,,2016-07-11T16:01:59.022000000,anonymous,,HIDDEN,
R1223,,R1223,M14,224018,2007,functioning,no_fuel,not_in_use,unknown,electricity,H122,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,HIDDEN,
R1224,,R1224,M58,9401261,2011,functioning,not_applicable,in_use,unknown,unknown,H123,,,2016-07-11T16:01:59.025000000,anonymous,,HIDDEN,
R1225,,R1225,M19,200646,1999,functioning,not_applicable,in_use,unknown,electricity,H123,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,HIDDEN,
R1226,,R1226,M25,3236,2003,unservicable,needs_spare_parts,in_store_for_allocation,unknown,unknown,H123,,,2016-07-11T16:01:59.029000000,anonymous,,HIDDEN,
R1227,,R1227,M25,3171,2000,functioning,no_fuel,in_use,unknown,unknown,H124,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,HIDDEN,
R1228,,R1228,M58,9401307,2010,functioning,not_applicable,in_use,unknown,unknown,H125,,,2016-07-11T16:01:59.033000000,anonymous,,HIDDEN,
R1229,,R1229,M58,2212103,2005,functioning,no_fuel,in_use,unknown,unknown,H126,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,HIDDEN,
R1230,,R1230,M11,20041800651,2006,functioning,not_applicable,in_use,unknown,electricity,H727,,,2016-07-11T16:01:59.040000000,anonymous,,HIDDEN,
R1231,,R1231,M34,9411752,2006,functioning,not_applicable,in_use,unknown,electricity,H727,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,HIDDEN,
R1232,,R1232,M25,3310,2009,unservicable,needs_spare_parts,not_in_use,unknown,unknown,H63,,,2016-07-11T16:01:59.044000000,anonymous,,HIDDEN,
R1233,,R1233,M15,20011901995,2004,functioning,not_applicable,in_use,unknown,electricity,H64,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,HIDDEN,
R1234,,R1234,M8,2215067,2004,functioning,not_applicable,in_use,unknown,electricity,H64,,,2016-07-11T16:01:59.049000000,anonymous,,HIDDEN,
R1235,,R1235,M54,22400037,2010,functioning,not_applicable,in_use,unknown,unknown,H65,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,HIDDEN,
R1236,,R1236,M54,22400046,2010,unservicable,needs_spare_parts,not_in_use,unknown,unknown,H65,,,2016-07-11T16:01:59.016000000,anonymous,,HIDDEN,
R1237,,R1237,M57,3309,2008,functioning,not_applicable,in_use,unknown,unknown,H66,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,HIDDEN,
R1238,,R1238,M8,2215082,2004,functioning,not_applicable,in_use,unknown,electricity,H67,,,2016-07-11T16:01:59.019000000,anonymous,,HIDDEN,
R1239,,R1239,M11,20011901998,2005,functioning,not_applicable,in_use,unknown,electricity,H67,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,HIDDEN,
R1240,,R1240,M64,AE98280005,2002,functioning,not_applicable,in_use,unknown,electricity,H67,,,2016-07-11T16:01:59.023000000,anonymous,,HIDDEN,
R1241,,R1241,M51,22500003,2003,unservicable,needs_spare_parts,not_in_use,unknown,unknown,H488,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,HIDDEN,
R1242,,R1242,M30,9431936,2010,functioning,not_applicable,in_use,unknown,electricity,H488,,,2016-07-11T16:01:59.027000000,anonymous,,HIDDEN,
R1243,,R1243,M65,83419012,2003,functioning,not_applicable,in_use,unknown,electricity,H489,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,HIDDEN,
R1244,,R1244,M15,20011901960,2003,functioning,not_applicable,in_use,unknown,electricity,H489,,,2016-07-11T16:01:59.031000000,anonymous,,HIDDEN,
R1245,,R1245,M51,22500006,2007,functioning,not_applicable,in_use,unknown,unknown,H490,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,HIDDEN,
R1246,,R1246,M58,9460317,2010,functioning,not_applicable,in_use,unknown,unknown,H491,,,2016-07-11T16:01:59.035000000,anonymous,,HIDDEN,
R1247,,R1247,M11,20011901937,2007,functioning,not_applicable,in_use,unknown,electricity,H492,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,HIDDEN,
R1248,,R1248,M34,9431941,2010,functioning,not_applicable,in_use,unknown,electricity,H492,,,2016-07-11T16:01:59.042000000,anonymous,,HIDDEN,
R1249,,R1249,M18,797005448,2006,functioning,not_applicable,in_use,unknown,electricity,H493,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,HIDDEN,
R1250,,R1250,M51,22500133,2009,functioning,not_applicable,not_in_use,unknown,unknown,H493,,,2016-07-11T16:01:59.047000000,anonymous,,HIDDEN,
R1251,,R1251,M51,22500165,2009,functioning,not_applicable,in_use,unknown,unknown,H494,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,HIDDEN,
R1252,,R1252,M58,9420824,2010,functioning,not_applicable,in_use,unknown,unknown,H495,,,2016-07-11T16:01:59.051000000,anonymous,,HIDDEN,
R1253,,R1253,M49,76281118,2005,unservicable,needs_spare_parts,not_in_use,unknown,solar,H495,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,HIDDEN,
R1254,,R1254,M41,20011901963,2004,functioning,not_applicable,in_use,unknown,electricity,H476,,,2016-07-11T16:01:59.017000000,anonymous,,HIDDEN,
R1255,,R1255,M67,98130069,2004,functioning,not_applicable,in_use,unknown,electricity,H476,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,HIDDEN,
R1256,,R1256,M25,3139,1998,unservicable,needs_spare_parts,not_in_use,unknown,unknown,H476,,,2016-07-11T16:01:59.022000000,anonymous,,HIDDEN,
R1257,,R1257,M37,52218032,1998,unservicable,needs_spare_parts,not_in_use,unknown,electricity,H476,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,HIDDEN,
R1258,,R1258,M53,8630178,1997,unservicable,needs_spare_parts,not_in_use,unknown,unknown,H476,,,2016-07-11T16:01:59.025000000,anonymous,,HIDDEN,
R1259,,R1259,M31,3163,1997,unservicable,needs_spare_parts,not_in_use,unknown,unknown,H476,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,HIDDEN,
R1260,,R1260,M56,11405,1996,unservicable,needs_spare_parts,not_in_use,unknown,unknown,H476,,,2016-07-11T16:01:59.029000000,anonymous,,HIDDEN,
R1261,,R1261,M8,52505918,1996,unservicable,needs_spare_parts,not_in_use,unknown,electricity,H476,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,HIDDEN,
R1262,,R1262,M51,22500025,2008,functioning,not_applicable,in_use,unknown,unknown,H477,,,2016-07-11T16:01:59.033000000,anonymous,,HIDDEN,
R1263,,R1263,M41,20011901966,2007,functioning,dead,in_use,unknown,electricity,H478,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,HIDDEN,
R1264,,R1264,M67,98130071,2008,unservicable,dead,not_in_use,unknown,electricity,H478,,,2016-07-11T16:01:59.040000000,anonymous,,HIDDEN,
R1265,,R1265,M58,2212055,2007,unservicable,not_applicable,not_in_use,unknown,unknown,H478,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,HIDDEN,
R1266,,R1266,M51,24700174,2008,functioning,not_applicable,in_use,unknown,unknown,H479,,,2016-07-11T16:01:59.044000000,anonymous,,HIDDEN,
R1267,,R1267,M12,9431199,2010,functioning,not_applicable,in_use,unknown,solar,H475,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,HIDDEN,
R1268,,R1268,M19,25129,2001,unservicable,no_finance,not_in_use,unknown,electricity,H476,,,2016-07-11T16:01:59.049000000,anonymous,,HIDDEN,
R1269,,R1269,M51,22500161,2004,functioning,not_applicable,in_use,unknown,unknown,H480,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,HIDDEN,
R1270,,R1270,M54,80200074,2007,functioning,not_applicable,in_use,unknown,unknown,H481,,,2016-07-11T16:01:59.016000000,anonymous,,HIDDEN,
R1271,,R1271,M54,80200075,1999,functioning,not_applicable,in_use,unknown,unknown,H482,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,HIDDEN,
R1272,,R1272,M51,22500137,2003,functioning,not_applicable,in_use,unknown,unknown,H483,,,2016-07-11T16:01:59.019000000,anonymous,,HIDDEN,
R1273,,R1273,M52,61000146,2009,functioning,not_applicable,in_use,unknown,unknown,H484,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,HIDDEN,
R1274,,R1274,M19,8,2006,functioning,not_applicable,in_use,unknown,electricity,H727,,,2016-07-11T16:01:59.023000000,anonymous,,HIDDEN,
R1275,,R1275,M19,9,2006,functioning,not_applicable,in_use,unknown,electricity,H727,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,HIDDEN,
R1276,,R1276,M19,CZ010,2009,functioning,not_applicable,in_use,unknown,electricity,H728,,,2016-07-11T16:01:59.027000000,anonymous,,HIDDEN,
R1277,,R1277,M34,9411762,2010,awaiting_repair,needs_spare_parts,in_use,unknown,electricity,H729,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,HIDDEN,
R1278,,R1278,M23,74100073,2005,unservicable,dead,not_in_use,unknown,electricity,H729,,,2016-07-11T16:01:59.031000000,anonymous,,HIDDEN,
R1279,,R1279,M20,DMF98280077,1997,awaiting_repair,needs_spare_parts,in_use,unknown,electricity,H729,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,HIDDEN,
R1280,,R1280,M51,22000214,2006,functioning,not_applicable,in_use,unknown,unknown,H730,,,2016-07-11T16:01:59.035000000,anonymous,,HIDDEN,
R1281,,R1281,M20,10427986,1991,awaiting_repair,not_applicable,in_use,unknown,electricity,H730,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,HIDDEN,
R1282,,R1282,M55,9420793,2010,functioning,not_applicable,in_use,unknown,unknown,H731,,,2016-07-11T16:01:59.042000000,anonymous,,HIDDEN,
R1283,,R1283,M51,22500129,2001,functioning,not_applicable,in_use,unknown,unknown,H732,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,HIDDEN,
R1284,,R1284,M51,22000198,1998,functioning,not_applicable,in_use,unknown,unknown,H733,,,2016-07-11T16:01:59.047000000,anonymous,,HIDDEN,
R1285,,R1285,M49,327A50027,2004,unservicable,needs_spare_parts,in_store_for_allocation,unknown,solar,H733,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,HIDDEN,
R1286,,R1286,M55,9420816,2010,functioning,not_applicable,in_use,unknown,unknown,H734,,,2016-07-11T16:01:59.051000000,anonymous,,HIDDEN,
R1287,,R1287,M51,22500208,2003,unservicable,needs_spare_parts,not_in_use,unknown,unknown,H734,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,HIDDEN,
R1288,,R1288,M51,22000116,2005,functioning,not_applicable,in_use,unknown,unknown,H735,,,2016-07-11T16:01:59.017000000,anonymous,,HIDDEN,
R1289,,R1289,M49,327A50009,2004,unservicable,needs_spare_parts,not_in_use,unknown,solar,H735,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,HIDDEN,
R1290,,R1290,M19,64800193,2005,unservicable,needs_spare_parts,not_in_use,unknown,electricity,H735,,,2016-07-11T16:01:59.022000000,anonymous,,HIDDEN,
R1291,,R1291,M19,CZ001,2005,functioning,not_applicable,in_use,unknown,electricity,H736,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,HIDDEN,
R1292,,R1292,M51,22500064,2002,awaiting_repair,needs_spare_parts,not_in_use,unknown,unknown,H736,,,2016-07-11T16:01:59.025000000,anonymous,,HIDDEN,
R1293,,R1293,M34,9431940,2010,functioning,not_applicable,in_use,unknown,electricity,H736,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,HIDDEN,
R1294,,R1294,M51,22500060,2007,functioning,not_applicable,in_use,unknown,unknown,H737,,,2016-07-11T16:01:59.029000000,anonymous,,HIDDEN,
R1295,,R1295,M58,22121225,2010,unservicable,needs_spare_parts,not_in_use,unknown,unknown,H737,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,HIDDEN,
R1296,,R1296,M55,4161057,2004,functioning,not_applicable,in_use,unknown,unknown,H738,,,2016-07-11T16:01:59.033000000,anonymous,,HIDDEN,
R1297,,R1297,M19,CZ006,2007,functioning,not_applicable,in_use,unknown,electricity,H739,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,HIDDEN,
R1298,,R1298,M55,9420741,2008,functioning,not_applicable,in_use,unknown,unknown,H739,,,2016-07-11T16:01:59.040000000,anonymous,,HIDDEN,
R1299,,R1299,M19,7,2009,functioning,not_applicable,in_use,unknown,electricity,H740,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,HIDDEN,
R1300,,R1300,M58,9431945,2010,functioning,not_applicable,in_use,unknown,unknown,H9,,,2016-07-11T16:01:59.044000000,anonymous,,HIDDEN,
R1301,,R1301,M19,3188,2001,unservicable,no_fuel,in_store_for_allocation,unknown,electricity,H10,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,HIDDEN,
R1302,,R1302,M19,3348,2006,awaiting_repair,not_applicable,in_use,unknown,electricity,H11,,,2016-07-11T16:01:59.049000000,anonymous,,HIDDEN,
R1303,,R1303,M58,2212150,2010,unservicable,no_fuel,in_store_for_allocation,unknown,unknown,H12,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,HIDDEN,
R1304,,R1304,M40,930368,2005,functioning,not_applicable,in_use,unknown,solar,H13,,,2016-07-11T16:01:59.016000000,anonymous,,HIDDEN,
R1305,,R1305,M49,328A50082,2006,awaiting_repair,not_applicable,in_use,unknown,solar,H14,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,HIDDEN,
R1306,,R1306,M49,328A50051,2006,awaiting_repair,not_applicable,in_use,unknown,solar,H15,,,2016-07-11T16:01:59.019000000,anonymous,,HIDDEN,
R1307,,R1307,M19,61000170,2006,unservicable,no_fuel,in_store_for_allocation,unknown,electricity,H16,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,HIDDEN,
R1308,,R1308,M52,22400093,2003,functioning,not_applicable,in_use,unknown,unknown,H17,,,2016-07-11T16:01:59.023000000,anonymous,,HIDDEN,
R1309,,R1309,M11,20011805784,2005,functioning,not_applicable,in_use,unknown,electricity,H18,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,HIDDEN,
R1310,,R1310,M67,AE982101187,1998,functioning,not_applicable,in_use,unknown,electricity,H18,,,2016-07-11T16:01:59.027000000,anonymous,,HIDDEN,
R1311,,R1311,M56,9420757,2010,functioning,not_applicable,in_use,unknown,unknown,H19,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,HIDDEN,
R1312,,R1312,M8,2215047,2001,functioning,not_applicable,in_use,unknown,electricity,H19,,,2016-07-11T16:01:59.031000000,anonymous,,HIDDEN,
R1313,,R1313,M19,DA001,2005,functioning,not_applicable,in_use,unknown,electricity,H20,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,HIDDEN,
R1314,,R1314,M19,42500049,2004,functioning,not_applicable,in_use,unknown,electricity,H21,,,2016-07-11T16:01:59.035000000,anonymous,,HIDDEN,
R1315,,R1315,M52,22400097,2007,unservicable,no_fuel,not_in_use,unknown,unknown,H22,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,HIDDEN,
R1316,,R1316,M19,3355,2003,functioning,not_applicable,in_use,unknown,electricity,H23,,,2016-07-11T16:01:59.042000000,anonymous,,HIDDEN,
R1317,,R1317,M19,2.71E+11,2005,functioning,not_applicable,in_use,unknown,electricity,H24,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,HIDDEN,
R1318,,R1318,M52,22400095,2004,unservicable,needs_spare_parts,not_in_use,unknown,unknown,H24,,,2016-07-11T16:01:59.047000000,anonymous,,HIDDEN,
R1319,,R1319,M5,9431918,2003,functioning,not_applicable,in_use,unknown,solar,H25,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,HIDDEN,
R1320,,R1320,M49,328A50072,2000,unservicable,dead,not_in_use,unknown,solar,H26,,,2016-07-11T16:01:59.051000000,anonymous,,HIDDEN,
R1321,,R1321,M52,22400128,2011,unservicable,no_fuel,in_store_for_allocation,unknown,unknown,H26,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,HIDDEN,
R1322,,R1322,M52,22400124,2005,unservicable,dead,not_in_use,unknown,unknown,H27,,,2016-07-11T16:01:59.017000000,anonymous,,HIDDEN,
R1323,,R1323,M19,2.11E+11,1997,functioning,not_applicable,in_use,unknown,electricity,H28,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,HIDDEN,username:Bob
R1324,,R1324,M15,20011901935,2002,functioning,not_applicable,in_use,unknown,electricity,H28,,,2016-07-11T16:01:59.022000000,anonymous,,HIDDEN,username:Bob
R1325,,R1325,M25,10349,2007,functioning,not_applicable,in_use,unknown,unknown,H29,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,HIDDEN,username:Bob
R1326,,R1326,M55,9420759,2010,functioning,not_applicable,in_use,unknown,unknown,H30,,,2016-07-11T16:01:59.025000000,anonymous,,HIDDEN,username:Bob
R1327,,R1327,M25,3322,2006,functioning,not_applicable,in_use,unknown,unknown,H31,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,HIDDEN,username:Bob
R1328,,R1328,M32,930339,2008,functioning,not_applicable,in_use,unknown,solar,H32,,,2016-07-11T16:01:59.029000000,anonymous,,HIDDEN,username:Bob
R1329,,R1329,M54,22400034,2003,unservicable,needs_spare_parts,not_in_use,unknown,unknown,H33,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,HIDDEN,username:Bob
R1330,,R1330,M19,BS308,2006,unservicable,no_finance,not_in_use,unknown,electricity,H33,,,2016-07-11T16:01:59.033000000,anonymous,,HIDDEN,
R1331,,R1331,M25,3185,2006,functioning,not_applicable,in_use,unknown,unknown,H34,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,HIDDEN,
R1332,,R1332,M13,20103895695,2011,functioning,not_applicable,in_use,unknown,solar,H35,,,2016-07-11T16:01:59.040000000,anonymous,,HIDDEN,
R1333,,R1333,M49,328A50081,2008,functioning,not_applicable,in_use,unknown,solar,H35,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,HIDDEN,
R1334,,R1334,M55,9420811,2010,functioning,not_applicable,in_use,unknown,unknown,H36,,,2016-07-11T16:01:59.044000000,anonymous,,HIDDEN,
R1335,,R1335,M25,3312,2001,functioning,not_applicable,in_use,unknown,unknown,H37,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,HIDDEN,
R1336,,R1336,M52,22400008,2008,functioning,not_applicable,in_use,unknown,unknown,H38,,,2016-07-11T16:01:59.049000000,anonymous,,HIDDEN,
R1337,,R1337,M13,20103895716,2011,functioning,not_applicable,in_use,unknown,solar,H38,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,HIDDEN,
R1338,,R1338,M55,9420786,2010,functioning,not_applicable,in_use,unknown,unknown,H40,,,2016-07-11T16:01:59.016000000,anonymous,,HIDDEN,
R1339,,R1339,M58,221248,2006,functioning,no_fuel,not_in_use,unknown,unknown,H39,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,HIDDEN,
R1340,,R1340,M51,22500049,2005,unservicable,needs_spare_parts,not_in_use,unknown,unknown,H761,,,2016-07-11T16:01:59.019000000,anonymous,,HIDDEN,
R1341,,R1341,M52,61000097,2005,unservicable,needs_spare_parts,not_in_use,unknown,unknown,H761,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,HIDDEN,
R1342,,R1342,M34,9411755,2010,unservicable,needs_spare_parts,not_in_use,unknown,electricity,H761,,,2016-07-11T16:01:59.023000000,anonymous,,HIDDEN,
R1343,,R1343,M8,2215043,2006,unservicable,needs_spare_parts,not_in_use,unknown,electricity,H761,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,HIDDEN,
R1344,,R1344,M11,20011901529,2004,functioning,not_applicable,in_use,unknown,electricity,H761,,,2016-07-11T16:01:59.027000000,anonymous,,HIDDEN,
R1345,,R1345,M22,2.89E+11,2009,functioning,not_applicable,in_use,unknown,electricity,H762,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,HIDDEN,
R1346,,R1346,M22,2.91E+11,2008,functioning,not_applicable,in_use,unknown,electricity,H763,,,2016-07-11T16:01:59.031000000,anonymous,,HIDDEN,
R1347,,R1347,M34,9411763,2010,unservicable,needs_spare_parts,not_in_use,unknown,electricity,H763,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,HIDDEN,
R1348,,R1348,M46,2212086,2009,functioning,not_applicable,in_use,unknown,unknown,H764,,,2016-07-11T16:01:59.035000000,anonymous,,HIDDEN,
R1349,,R1349,M51,22500182,2008,functioning,not_applicable,in_use,unknown,unknown,H765,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,HIDDEN,
R1350,,R1350,M51,4700151,2008,functioning,not_applicable,in_use,unknown,unknown,H766,,,2016-07-11T16:01:59.042000000,anonymous,,HIDDEN,
R1351,,R1351,M59,NE002,1995,unservicable,needs_spare_parts,not_in_use,unknown,solar,H766,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,HIDDEN,
R1352,,R1352,M46,2212112,2004,functioning,not_applicable,in_use,unknown,unknown,H767,,,2016-07-11T16:01:59.047000000,anonymous,,HIDDEN,
R1353,,R1353,M59,NE001,2007,unservicable,needs_spare_parts,not_in_use,unknown,solar,H767,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,HIDDEN,
