_id,_form_id,facility_id,facility_name,admin_region,Location_accuracy,Location_altitude,Location_latitude,Location_longitude,facility_type,facility_ownership,facility_population,facility_coverage,storage_type,delivery_type,electricity_source,grid_power_availability,gas_availability,kerosene_availability,solar_suitable_climate,solar_suitable_site,climate_zone,vaccine_supply_interval,vaccine_reserve_stock_requirement,vaccine_supply_mode,distance_to_supply,contact_name,_locale,_savepoint_type,_savepoint_timestamp,_savepoint_creator,_row_etag,_filter_type,_filter_value
727,,1024-0000,Chiradzulu District Vaccine Store,Chiladzulu,,,-15.70805414,35.17356674,regional_vaccine_store,public,309663,100,depot,none,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,collected,24,SAMSON MANYAMBA,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,,
728,,1024-0001,Chiradzulu District Hospital,Chiladzulu,,,-15.70805414,35.17356674,central_hospital,public,24358,10,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,delivered,0,SAMSON MANYAMBA,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,,
729,,1024-0002,St Joseph Mission Hospital,Chiladzulu,,,-15.79862769,35.16750407,rural_hospital,faithbased,44408,10,delivery,both,grid,more_than_16,not_available,available,yes,yes,temperate,4,1,both,15,JONAS MICHONGWE,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,,
730,,1024-0003,Pim Cham Health Centre,Chiladzulu,,,-15.75051106,35.19148211,community_hospital,faithbased,19303,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,7,MC PHERSON MSANJA,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,,
731,,1024-0004,Ndunde Health Centre,Chiladzulu,,,-15.69353534,35.23266413,community_hospital,public,17000,100,delivery,both,none,none,not_available,irregular,yes,yes,temperate,4,1,delivered,17,TADALA KAIPA,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,,
732,,1024-0005,Milepa Health Centre,Chiladzulu,,,-15.68426477,35.31783737,community_hospital,public,15601,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,30,RICHARD MALUWA,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,,
733,,1024-0006,Mauwa Health Centre,Chiladzulu,,,-15.64991795,35.24919761,community_hospital,public,20422,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,13,MILLWARD NAMWIYO,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,,
734,,1024-0007,Mbulumbuzi Heath Centre,Chiladzulu,,,-15.63606288,35.15614286,community_hospital,public,15545,100,delivery,static,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,both,27,ELLARTON MASITO,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,,
735,,1024-0008,Chitera Health Centre,Chiladzulu,,,-15.60391271,35.12210473,community_hospital,public,13759,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,8,GEORGE KANYOZA,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,,
736,,1024-0009,Namadzi Health Centre,Chiladzulu,,,-15.54396151,35.18693447,community_hospital,public,23593,100,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,delivered,60,JULIET MJUWENI,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,,
737,,1024-0010,Bilalo Pvt Clinic,Chiladzulu,,,-15.73883539,35.12974951,community_hospital,private,19229,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,5,LAWRENCE GONANI,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,,
738,,1024-0011,Mwanje Health Post,Chiladzulu,,,-15.65448722,35.19960332,dispensary,public,10690,100,delivery,static,none,none,not_available,available,no,yes,temperate,4,1,delivered,7,MARY KADEWERE,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,,
739,,1024-0012,Thumbwe Health Centre,Chiladzulu,,,-15.76547384,35.24808742,health_center,public,25811,100,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,delivered,20,ALICK SYMON,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,,
740,,1024-0013,Namitambo Health Centre,Chiladzulu,,,-15.83845834,35.26948165,community_hospital,public,36376,100,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,delivered,50,WILLIAM CHATAIKA,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,,
741,,1024-0014,Nkalo Health Centre,Chiladzulu,,,-15.96785671,35.30954954,community_hospital,public,32129,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,50,OTIS SITIMA,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,,
742,,1025-0000,Mwanza District Hospital,Mwanza,,,-15.58861378,34.5094887,central_hospital,public,47101,10,delivery,both,grid,more_than_16,not_available,available,yes,yes,temperate,4,1,collected,0.003,ALBERT GOLOWA,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,,
743,,1025-0001,Thambani Health Centre,Mwanza,,,-15.72329308,34.39901621,community_hospital,public,15611,100,delivery,both,none,none,not_available,available,no,yes,temperate,4,1,collected,36,HABIL CHIMLOMO,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,,
744,,1025-0002,Mwanza District Vaccine Store,Mwanza,,,-15.58861378,34.5094887,regional_vaccine_store,public,98350,100,depot,none,grid,more_than_16,not_available,available,no,yes,temperate,4,1,collected,100,ALBERT GOLOWA,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,,
745,,1025-0003,Kunenekude Health Centre,Mwanza,,,-15.46208099,34.49071278,community_hospital,public,12214,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,25,PATRICK JEFULE MATCHAYA,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,,
746,,1025-0004,Tulonkhondo Health Cetre,Mwanza,,,-15.74703374,34.52218722,community_hospital,public,14555,100,delivery,both,none,none,unknown,available,yes,yes,temperate,4,1,collected,19,JOUSHWA M. CHIMUNGU,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,,
747,,1026-0000,Matandani,Neno,,,-15.32793824,34.65207402,community_hospital,faithbased,8798,100,delivery,both,grid,more_than_16,not_available,not_available,yes,no,temperate,4,1,delivered,8,EVARSON MTIWANTHU,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,,
748,,1026-0001,Nsabwe,Neno,,,-15.25888699,34.612758,community_hospital,faithbased,18590,100,delivery,both,none,none,not_available,available,no,no,temperate,4,1,collected,19,GEORGE E S MPHALUMO,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,,
749,,1026-0002,Ligowe,Neno,,,-15.46979272,34.64730464,health_center,public,14337,100,delivery,both,grid,more_than_16,not_available,not_available,no,yes,temperate,4,1,both,15,JOSEPH CHIKUNI,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,,
750,,1026-0003,Magaleta,Neno,,,-15.54618971,34.62754096,community_hospital,public,7053,100,delivery,both,grid,more_than_16,not_available,not_available,no,yes,temperate,4,1,delivered,20,FABIAN NYANGA,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,,
751,,1026-0004,Chifunga,Neno,,,-15.59525415,34.69814131,community_hospital,public,11250,100,delivery,both,grid,more_than_16,not_available,not_available,no,yes,temperate,4,1,both,40,JOEL N'GAMBI,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,,
752,,1026-0005,Nkula Health Centre,Neno,,,-15.51929904,34.82453245,community_hospital,private,1970,100,delivery,both,grid,more_than_16,not_available,not_available,no,yes,temperate,4,1,both,50,LUKA CHIKAONEKA,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,,
753,,1026-0006,Luwani Health Centre,Neno,,,-15.47702498,34.74146662,community_hospital,public,2178,100,delivery,both,none,none,not_available,available,no,yes,temperate,4,1,delivered,25,D A NKHOMA,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,,
754,,1026-0007,Neno Dho,Neno,,,-15.39255289,34.65272258,central_hospital,public,15634,10,delivery,both,grid,more_than_16,not_available,not_available,yes,no,temperate,4,1,both,0,MACKSON NSEMBE,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,,
755,,1026-0008,Neno Parish,Neno,,,-15.43413199,34.60762854,community_hospital,faithbased,12693,100,delivery,both,grid,more_than_16,not_available,available,no,yes,temperate,4,1,delivered,24,GRACE WESLEY,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,,
756,,1026-0009,Lisungwi,Neno,,,-15.43531381,34.77394202,district_hospital,public,16400,10,delivery,both,grid,more_than_16,not_available,not_available,no,yes,temperate,4,1,both,30,AMOSI MAKWAYA,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,,
757,,1026-0010,Matope,Neno,,,-15.35098466,34.94655739,community_hospital,faithbased,15222,100,delivery,both,grid,more_than_16,not_available,not_available,no,yes,temperate,4,1,delivered,48,PHILLIP CHINYAMA,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,,
758,,1026-0011,Midzemba,Neno,,,-15.34697076,34.83923121,health_center,public,13502,100,delivery,both,none,none,not_available,available,no,yes,temperate,4,1,both,40,BLESSINGS CHIPASULA,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,,
759,,1026-0012,Neno Dho,Neno,,,-15.39255289,34.65272258,regional_vaccine_store,public,107317,100,depot,static,grid,more_than_16,not_available,not_available,yes,no,temperate,4,1,collected,80,MACKSON NJEMBE,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,,
760,,1027-0001,Nsanje District Hospital,Nsanje,,,-16.91482306,35.25902098,central_hospital,public,35525,10,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,1,1,collected,0,STANLEY MZAYA,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,,
761,,1027-0002,Nsanje District Vaccine Store,Nsanje,,,-16.91482306,35.25902098,regional_vaccine_store,public,257484,100,depot,none,grid,more_than_16,available,unknown,yes,yes,temperate,4,1,collected,180,STANLEY MZAYA,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,,
762,,1027-0003,Mbenje Health Centre,Nsanje,,,-16.99228322,35.21995279,community_hospital,public,21309,100,delivery,both,grid,more_than_16,available,unknown,yes,yes,temperate,2,1,both,14,GEORGE KADULIRA,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,,
763,,1027-0004,Ndamera Health Centre,Nsanje,,,-17.0930658,35.21822205,community_hospital,public,19084,100,delivery,both,grid,more_than_16,available,not_available,no,yes,temperate,2,1,both,27,DANIEL M.B. MURAPHI,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,,
764,,1027-0005,Kamphata Health Post,Nsanje,,,-17.04402068,35.21577358,dispensary,public,7796,100,delivery,both,none,none,not_available,available,no,yes,temperate,4,1,both,12,ANDERSON DILIRO,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,,
765,,1027-0006,Nkhande Health Post,Nsanje,,,-17.11219343,35.15607796,dispensary,public,6000,100,delivery,both,none,none,not_available,available,no,yes,temperate,4,1,both,46,HOMESTONE MKANDA,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,,
766,,1027-0007,Lulwe Health Centre,Nsanje,,,-17.08482596,35.1134829,community_hospital,faithbased,6437,100,delivery,both,none,none,not_available,available,no,yes,temperate,4,1,delivered,55,PATRICK SEDA,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,,
767,,1027-0008,Chingoma Health Post,Nsanje,,,-16.99647655,35.10846194,dispensary,public,6893,100,delivery,both,none,none,not_available,available,no,yes,temperate,4,1,collected,69,AUSTINE THOMSON,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,,
768,,1027-0009,Chididi Health Centre,Nsanje,,,-16.91227157,35.17268179,community_hospital,faithbased,10585,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,22,FADOWICK MADENGU,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,,
769,,1027-0010,Mkango Health Centre,Nsanje,,,-16.82221141,35.30352408,dispensary,public,9994,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,both,12,AFACHI FREDSON,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,,
770,,1027-0011,Tengani Health Centre,Nsanje,,,-16.73003648,35.26971316,community_hospital,public,24027,100,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,12,3,both,22,TELEZA BISENTI,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,,
771,,1027-0012,Nyamithuthu Health Centre,Nsanje,,,-16.67971118,35.19749995,community_hospital,public,8403,100,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,both,25,PETER AMOSI,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,,
772,,1027-0013,Phokera Health Centre,Nsanje,,,-16.62592519,35.15575899,community_hospital,public,9366,100,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,both,35,JOSEPHY LUMBE,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,,
773,,1027-0014,Kalemba Community Hospital,Nsanje,,,-16.57303935,35.11057645,hospital,faithbased,23304,10,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,both,48,AZANI BASIKOLO,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,,
774,,1027-0015,Sorgin Health Centre,Nsanje,,,-16.54012701,35.01076857,community_hospital,public,14236,100,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,both,69,CAROL CHIGWALE,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,,
775,,1027-0016,Mitsamvu Health Centre,Nsanje,,,-16.75990586,35.04674866,dispensary,public,4114,100,delivery,both,none,none,available,not_available,yes,yes,temperate,4,1,both,79,DEVIS MOSES MTHYOLA,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,,
776,,1027-0017,Kanyimbi,Nsanje,,,-16.6919109,34.96642285,dispensary,public,4144,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,both,71,HOREACE CHIMWANZA,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,,
777,,1027-0018,Makhanga,Nsanje,,,-16.51904244,35.172729,community_hospital,public,14165,100,delivery,both,grid,more_than_16,irregular,not_available,no,yes,temperate,4,1,collected,15,DAVID JEKE,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,,
778,,1027-0019,Sankhulani Health Health Centre,Nsanje,,,-16.45414808,35.25811723,community_hospital,public,6282,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,collected,16,FANUWEL CHANGWA,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,,
779,,1027-0020,Mchacha Health Centre,Nsanje,,,-16.48874605,35.15913115,dispensary,public,6168,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,collected,13,BOSTON NYAKAMERA,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,,
780,,1027-0021,Trinity Mission Hospital,Nsanje,,,-16.41641273,35.17074296,rural_hospital,faithbased,19797,10,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,collected,100,ANNA BANDE,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,,
781,,1027-0022,Mulolo Health Centre,Nsanje,,,-16.41698726,35.15179419,dispensary,public,7909,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,collected,4,SYDAY MAKOKA,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,,
782,,1027-0023,Masenjere Health Centre,Nsanje,,,-16.3346029,35.09587224,community_hospital,public,14789,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,collected,20,STANLEY RANK,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,,
783,,1028-0000,Thyolo District Hospital Vaccine Store,Thyolo,,,-16.06538631,35.14668341,regional_vaccine_store,public,632624,100,depot,none,grid,more_than_16,not_available,not_available,yes,no,temperate,4,1,collected,35,PJ NKHANU,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,,
784,,1028-0001,Thyolo Dho,Thyolo,,,-16.05821451,35.77096061,central_hospital,public,70000,10,delivery,both,grid,more_than_16,not_available,not_available,yes,no,temperate,4,1,both,0,PJ NKHANU,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,,
785,,1028-0002,Mangunda,Thyolo,,,-16.02599656,35.26073635,community_hospital,public,51389,100,delivery,both,grid,more_than_16,not_available,available,no,yes,temperate,4,1,delivered,19,JANET NISALA,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,,
786,,1028-0003,Mafis,Thyolo,,,-16.06533414,35.25026718,community_hospital,private,2298,100,delivery,both,grid,more_than_16,not_available,not_available,yes,no,temperate,4,1,both,15,JOHN NYEZELELA,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,,
787,,1028-0004,Khonjeni,Thyolo,,,-16.09383747,35.27078197,community_hospital,public,29752,100,delivery,both,grid,more_than_16,not_available,available,yes,no,temperate,4,1,both,20,RODGERS B BENDULO,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,,
788,,1028-0005,Makapwa,Thyolo,,,-16.17904207,35.27898952,community_hospital,private,9899,100,delivery,both,none,none,not_available,available,yes,no,temperate,4,1,both,27,CHANCY MBEWE,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,,
789,,1028-0006,Mitengo,Thyolo,,,-16.10833348,35.24467695,community_hospital,faithbased,14053,100,delivery,both,grid,more_than_16,not_available,not_available,yes,no,temperate,4,1,delivered,16,MERCY DAIMONI,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,,
790,,1028-0007,Bvumbwe,Thyolo,,,-15.92566592,35.07686821,community_hospital,public,53836,100,delivery,both,grid,more_than_16,not_available,not_available,yes,no,temperate,4,1,both,15,JONATHAN BENESI,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,,
791,,1028-0008,Chimvu,Thyolo,,,-15.93920924,35.12239192,community_hospital,public,17037,100,delivery,both,grid,more_than_16,not_available,available,no,yes,temperate,4,1,collected,15,SAMUEL R KAMBONA,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,,
792,,1028-0009,Mikolongwe,Thyolo,,,-15.89886923,35.18293363,community_hospital,public,26097,100,delivery,both,grid,more_than_16,not_available,available,no,yes,temperate,4,1,collected,18,WEKHA NKOLOKOSA,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,,
793,,1028-0010,Chingazi,Thyolo,,,-15.9156277,35.2052707,hospital,faithbased,8161,10,delivery,both,grid,more_than_16,not_available,available,no,yes,temperate,4,1,collected,20,RICHARD MALATA,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,,
794,,1028-0011,Chitsoka,Thyolo,,,-15.93907828,35.20827213,district_hospital,public,19172,10,delivery,static,grid,more_than_16,not_available,not_available,no,yes,temperate,4,1,delivered,18,PW TAIBU,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,,
795,,1028-0012,Chimaliro,Thyolo,,,-15.97438547,35.18086473,community_hospital,public,42021,100,delivery,both,none,none,not_available,available,no,yes,temperate,4,1,both,15,PAUL GUDU,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,,
796,,1028-0013,Satemwa,Thyolo,,,-16.07431917,35.07554551,community_hospital,private,7860,100,delivery,static,grid,more_than_16,not_available,not_available,yes,no,temperate,4,1,both,6,ELLEN C GAMA,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,,
797,,1028-0014,Namingomba,Thyolo,,,-16.03733091,35.08926072,community_hospital,private,6000,100,delivery,both,grid,more_than_16,not_available,not_available,yes,no,temperate,4,1,collected,5,JOHN NYEZERERA,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,,
