_conflict_type,_default_access,_form_id,_group_modify,_group_privileged,_group_read_only,_id,_locale,_row_etag,_row_owner,_savepoint_creator,_savepoint_timestamp,_savepoint_type,_sync_state,facility_row_id,functional_status,maintenance_priority,model_row_id,power_source,reason_not_working,refrigerator_id,tracking_id,utilization,voltage_regulator,year_installed
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1213,default,uuid:479d6d76-c45a-4a8f-8510-54a0a1a12866,,anonymous,2016-07-11T16:01:59.040000000,COMPLETE,new_row,H116,functioning,not_applicable,M58,unknown,"[""not_applicable""]",R1213,9401213,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1212,default,uuid:ca727716-382c-45af-b78e-a6b1529fe123,,anonymous,2016-07-11T16:01:59.035000000,COMPLETE,new_row,H116,not_functioning,medium,M34,electricity,"[""needs_spare_parts""]",R1212,9431965,installed_not_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1211,default,uuid:80b85ecd-ab88-4333-96b3-d71b50752c58,,anonymous,2016-07-11T16:01:59.033000000,COMPLETE,new_row,H116,functioning,not_applicable,M52,unknown,"[""not_applicable""]",R1211,22400115,installed_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1210,default,uuid:c2d0aaa4-847b-421e-9a23-c3b4502a4817,,anonymous,2016-07-11T16:01:59.031000000,COMPLETE,new_row,H115,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R1210,1E7E210,installed_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1423,default,uuid:63f00f64-1612-43fb-9c3b-2338382961ed,,anonymous,2016-07-11T16:01:59.016000000,COMPLETE,new_row,H224,functioning,not_applicable,M30,electricity,"[""not_applicable""]",R1423,9402083,installed_in_use,unknown,2017
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1422,default,uuid:636f75ed-023d-4b80-ba9c-49955cae967a,,anonymous,2016-07-11T16:01:59.051000000,COMPLETE,new_row,H224,functioning,not_applicable,M30,electricity,"[""not_applicable""]",R1422,9402086,installed_in_use,unknown,2017
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1421,default,uuid:966f3043-3069-4af7-a767-0328e8d7b7e2,,anonymous,2016-07-11T16:01:59.049000000,COMPLETE,new_row,H224,functioning,not_applicable,M30,electricity,"[""not_applicable""]",R1421,9361658,installed_in_use,unknown,2017
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1420,default,uuid:c2cc5526-04ea-478a-ae51-abeb2c8427c7,,anonymous,2016-07-11T16:01:59.047000000,COMPLETE,new_row,H224,functioning,not_applicable,M30,electricity,"[""not_applicable""]",R1420,9402085,installed_in_use,unknown,2017
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1219,default,uuid:0ca1b15d-1750-4e10-948f-f5ada22028b0,,anonymous,2016-07-11T16:01:59.016000000,COMPLETE,new_row,H120,not_functioning,medium,M34,electricity,"[""needs_spare_parts""]",R1219,9431924,installed_not_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1218,default,uuid:6a2a86d7-d08a-4fce-b104-8d2d495f1cc7,,anonymous,2016-07-11T16:01:59.051000000,COMPLETE,new_row,H120,functioning,not_applicable,M64,electricity,"[""not_applicable""]",R1218,328A50078,installed_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1217,default,uuid:a933a082-156d-4ac4-a6b9-3055dd9c8787,,anonymous,2016-07-11T16:01:59.049000000,COMPLETE,new_row,H119,functioning,not_applicable,M52,unknown,"[""not_applicable""]",R1217,22400128,installed_in_use,unknown,2008
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1216,default,uuid:0e026f44-0345-4a35-a495-01f18d97e2ab,,anonymous,2016-07-11T16:01:59.047000000,COMPLETE,new_row,H118,functioning,not_applicable,M52,unknown,"[""not_applicable""]",R1216,22400189,installed_in_use,unknown,2007
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R1029,default,uuid:5d8fa53e-8475-44ae-bb46-ea7eeab002c7,,anonymous,2016-07-11T16:01:59.047000000,COMPLETE,new_row,H350,functioning,not_applicable,M54,unknown,"[""not_applicable""]",R1029,807,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R1025,default,uuid:0ea3e3af-0e12-4107-befd-ed7767018bf9,,anonymous,2016-07-11T16:01:59.035000000,COMPLETE,new_row,H347,not_functioning,low,M49,solar,"[""awaiting_decomissioning""]",R1025,327A50002,installed_not_in_use,unknown,2003
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R1026,default,uuid:00eec8ea-8c87-405d-a89f-cf1e7a1d21c2,,anonymous,2016-07-11T16:01:59.040000000,COMPLETE,new_row,H348,not_functioning,low,M58,unknown,"[""awaiting_decomissioning""]",R1026,2212104,installed_not_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R1027,default,uuid:199ea562-6a25-4a66-b990-903b3cb94fe2,,anonymous,2016-07-11T16:01:59.042000000,COMPLETE,new_row,H349,not_functioning,low,M58,unknown,"[""awaiting_decomissioning""]",R1027,2212090,installed_not_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R1028,default,uuid:035ae7df-ecc9-461c-bee5-09ef6391345f,,anonymous,2016-07-11T16:01:59.044000000,COMPLETE,new_row,H349,not_functioning,high,M19,electricity,"[""lack_of_power""]",R1028,MZ003,installed_not_in_use,unknown,2001
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1021,default,uuid:038bad40-7737-4032-a2c9-98ffc185ab20,,anonymous,2016-07-11T16:01:59.027000000,COMPLETE,new_row,H224,functioning,not_applicable,M8,electricity,"[""not_applicable""]",R1021,2215083,installed_in_use,unknown,2008
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R1022,default,uuid:122c76d2-74f7-439f-a317-d33b369d7118,,anonymous,2016-07-11T16:01:59.029000000,COMPLETE,new_row,H783,functioning,not_applicable,M58,unknown,"[""not_applicable""]",R1022,9401242,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R1023,default,uuid:996262e1-fa05-47fb-afc1-c154c86e7109,,anonymous,2016-07-11T16:01:59.031000000,COMPLETE,new_row,H783,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R1023,4797457,installed_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R1024,default,uuid:fe1525a6-10f7-4e73-a40a-d0e401b86248,,anonymous,2016-07-11T16:01:59.033000000,COMPLETE,new_row,H347,not_functioning,low,M31,unknown,"[""awaiting_decomissioning""]",R1024,3239,installed_not_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1419,default,uuid:12d505a2-9701-4c7d-8d1c-5749d0e665bc,,anonymous,2016-07-11T16:01:59.044000000,COMPLETE,new_row,H224,functioning,not_applicable,M15,electricity,"[""not_applicable""]",R1419,20100920671,installed_in_use,unknown,2017
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1224,default,uuid:1865101c-9990-4052-87ec-054a85ef427f,,anonymous,2016-07-11T16:01:59.025000000,COMPLETE,new_row,H123,functioning,not_applicable,M58,unknown,"[""not_applicable""]",R1224,9401261,installed_in_use,unknown,2017
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1418,default,uuid:0759ed3f-1937-40b2-9390-b642dcf8872a,,anonymous,2016-07-11T16:01:59.042000000,COMPLETE,new_row,H224,functioning,not_applicable,M15,electricity,"[""not_applicable""]",R1418,20100920689,installed_in_use,unknown,2017
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1223,default,uuid:8bd84039-085b-47cc-868e-89dea556e606,,anonymous,2016-07-11T16:01:59.023000000,COMPLETE,new_row,H122,functioning,low,M14,electricity,"[""awaiting_decomissioning""]",R1223,224018,installed_not_in_use,unknown,2013
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1226,default,uuid:a0990994-3103-4c38-b8c1-c428bebbf277,,anonymous,2016-07-11T16:01:59.029000000,COMPLETE,new_row,H123,not_functioning,medium,M25,unknown,"[""needs_spare_parts""]",R1226,3236,not_installed_waiting_for_installation,unknown,2009
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1020,default,uuid:35e8e1e9-961b-4365-a35a-cacaa2116d1e,,anonymous,2016-07-11T16:01:59.025000000,COMPLETE,new_row,H224,not_functioning,low,M11,electricity,"[""lack_of_tech_availability""]",R1020,20011304511,not_installed_waiting_for_installation,unknown,2008
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1225,default,uuid:9c41a82b-94dc-405c-8928-eba52eaa623c,,anonymous,2016-07-11T16:01:59.027000000,COMPLETE,new_row,H123,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R1225,200646,installed_in_use,unknown,2005
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1415,default,uuid:f1d6d628-22d7-4409-b092-73cabc45a1b6,,anonymous,2016-07-11T16:01:59.033000000,COMPLETE,new_row,H64,not_functioning,high,M57,unknown,"[""lack_of_power""]",R1415,GR1967,not_installed_waiting_for_installation,unknown,2007
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1220,default,uuid:960f8624-4f32-43ca-9ce8-0997b36fd48b,,anonymous,2016-07-11T16:01:59.017000000,COMPLETE,new_row,H121,functioning,not_applicable,M64,electricity,"[""not_applicable""]",R1220,328A50070,installed_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1414,default,uuid:833cecc2-ff24-4e5d-a00a-8856d58003e9,,anonymous,2016-07-11T16:01:59.031000000,COMPLETE,new_row,H64,not_functioning,high,M52,unknown,"[""lack_of_power""]",R1414,71400071,installed_not_in_use,unknown,2007
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1417,default,uuid:dffdf2b3-0b4d-4ac4-87cd-2752d4a43d28,,anonymous,2016-07-11T16:01:59.040000000,COMPLETE,new_row,H224,functioning,not_applicable,M15,electricity,"[""not_applicable""]",R1417,20100920685,installed_in_use,unknown,2017
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1222,default,uuid:cca71ec8-94bc-47f3-86ef-ebc05ab72b26,,anonymous,2016-07-11T16:01:59.022000000,COMPLETE,new_row,H122,functioning,not_applicable,M15,electricity,"[""not_applicable""]",R1222,20011902068,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1416,default,uuid:320272d3-9fa8-4110-b174-0f78e5ddc7f0,,anonymous,2016-07-11T16:01:59.035000000,COMPLETE,new_row,H224,functioning,not_applicable,M15,electricity,"[""not_applicable""]",R1416,20100920696,installed_in_use,unknown,2017
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1221,default,uuid:950f73a4-d961-445f-959b-ba05d9e2c6ca,,anonymous,2016-07-11T16:01:59.019000000,COMPLETE,new_row,H121,not_functioning,low,M58,unknown,"[""awaiting_decomissioning""]",R1221,9611714,installed_not_in_use,unknown,2017
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1411,default,uuid:c241fbbd-795b-44a2-9bfc-9b016837e777,,anonymous,2016-07-11T16:01:59.025000000,COMPLETE,new_row,H64,not_functioning,low,M64,electricity,"[""lack_of_tech_availability""]",R1411,AE98280081,installed_not_in_use,unknown,2004
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1410,default,uuid:f5938efb-fd2e-45cf-b01d-1c217478040b,,anonymous,2016-07-11T16:01:59.023000000,COMPLETE,new_row,H64,not_functioning,high,M54,unknown,"[""lack_of_power""]",R1410,22400043,installed_not_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1413,default,uuid:1b30bbe3-b19e-4e96-ba07-ab650c6e2453,,anonymous,2016-07-11T16:01:59.029000000,COMPLETE,new_row,H64,not_functioning,high,M53,unknown,"[""lack_of_power""]",R1413,22400001,installed_not_in_use,unknown,2007
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1412,default,uuid:0913daa9-f1cf-46fa-9c9c-05d9bd1717b7,,anonymous,2016-07-11T16:01:59.027000000,COMPLETE,new_row,H64,not_functioning,medium,M11,electricity,"[""needs_spare_parts""]",R1412,20011902014,not_installed_waiting_for_installation,unknown,2004
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1228,default,uuid:0e358f82-4157-49ab-bdf1-ecd2ae23b73c,,anonymous,2016-07-11T16:01:59.033000000,COMPLETE,new_row,H125,functioning,not_applicable,M58,unknown,"[""not_applicable""]",R1228,9401307,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1227,default,uuid:b3419e23-f834-49bf-af0a-646267558aa1,,anonymous,2016-07-11T16:01:59.031000000,COMPLETE,new_row,H124,functioning,low,M25,unknown,"[""awaiting_decomissioning""]",R1227,3171,installed_in_use,unknown,2006
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1229,default,uuid:ee103b82-d484-4c08-8db8-22ea95458c4f,,anonymous,2016-07-11T16:01:59.035000000,COMPLETE,new_row,H126,functioning,low,M58,unknown,"[""awaiting_decomissioning""]",R1229,2212103,installed_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R1130,default,uuid:f58b3987-bb0c-4f3f-a1e7-3ef23140bda3,,anonymous,2016-07-11T16:01:59.044000000,COMPLETE,new_row,H760,not_functioning,medium,M51,unknown,"[""needs_spare_parts""]",R1130,4700171,installed_not_in_use,unknown,2012
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1137,default,uuid:edcdc798-7e83-4414-973f-84210ce7221e,,anonymous,2016-07-11T16:01:59.022000000,COMPLETE,new_row,H83,not_functioning,high,M52,unknown,"[""lack_of_power""]",R1137,5090047,installed_not_in_use,unknown,2004
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1138,default,uuid:26e9a8af-8452-4c86-821b-7544f5f7fb31,,anonymous,2016-07-11T16:01:59.023000000,COMPLETE,new_row,H90,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R1138,20011902006,installed_in_use,unknown,2008
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1238,default,uuid:63b26665-d164-46ac-beca-b942871b46cc,,anonymous,2016-07-11T16:01:59.019000000,COMPLETE,new_row,H64,functioning,not_applicable,M8,electricity,"[""not_applicable""]",R1238,2215082,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1135,default,uuid:6ae936c1-d51f-42b9-9e5d-fdd6a956e2e7,,anonymous,2016-07-11T16:01:59.017000000,COMPLETE,new_row,H86,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R1135,65070CA,installed_in_use,unknown,1998
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1239,default,uuid:5f38505f-3d2b-4ec8-b6a5-57891c8a6f1e,,anonymous,2016-07-11T16:01:59.022000000,COMPLETE,new_row,H64,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R1239,20011901998,installed_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1136,default,uuid:847adb82-d183-4e9e-97f9-ed666cf98c62,,anonymous,2016-07-11T16:01:59.019000000,COMPLETE,new_row,H87,functioning,not_applicable,M55,unknown,"[""not_applicable""]",R1136,9460311,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R1133,default,uuid:09fbf7b9-ed77-4d88-ae7a-075669e88c5a,,anonymous,2016-07-11T16:01:59.051000000,COMPLETE,new_row,H760,not_functioning,medium,M54,unknown,"[""needs_spare_parts""]",R1133,80200099,installed_not_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R1134,default,uuid:a78df89d-efdb-4c29-a53c-a329e1d720eb,,anonymous,2016-07-11T16:01:59.016000000,COMPLETE,new_row,H760,not_functioning,medium,M51,unknown,"[""needs_spare_parts""]",R1134,22500027,installed_not_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R1131,default,uuid:fa520bed-f6b7-4c89-9134-284a4e46abaa,,anonymous,2016-07-11T16:01:59.047000000,COMPLETE,new_row,H760,not_functioning,medium,M39,solar,"[""needs_spare_parts""]",R1131,4382148,installed_not_in_use,unknown,1991
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R1132,default,uuid:742965a7-e5a6-4947-befb-05b342279218,,anonymous,2016-07-11T16:01:59.049000000,COMPLETE,new_row,H760,not_functioning,medium,M52,unknown,"[""needs_spare_parts""]",R1132,51300043,installed_not_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1232,default,uuid:05726fa2-0faf-42a4-88e9-35c8794a85cf,,anonymous,2016-07-11T16:01:59.044000000,COMPLETE,new_row,H63,not_functioning,medium,M25,unknown,"[""needs_spare_parts""]",R1232,3310,installed_not_in_use,unknown,2015
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1233,default,uuid:75d725c0-1918-491c-92ef-ac3337badb60,,anonymous,2016-07-11T16:01:59.047000000,COMPLETE,new_row,H64,functioning,not_applicable,M15,electricity,"[""not_applicable""]",R1233,20011901995,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R1230,default,uuid:7b8b2bd4-3728-4ae0-ae4a-b0b25d1bb800,,anonymous,2016-07-11T16:01:59.040000000,COMPLETE,new_row,H728,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R1230,20041800651,installed_in_use,unknown,2012
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R1231,default,uuid:ffbc330b-dde6-4d27-a937-b610b3e0230b,,anonymous,2016-07-11T16:01:59.042000000,COMPLETE,new_row,H728,functioning,not_applicable,M34,electricity,"[""not_applicable""]",R1231,9411752,installed_in_use,unknown,2012
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1236,default,uuid:27fa3d1c-7f1f-4c24-8025-3ebe922bd665,,anonymous,2016-07-11T16:01:59.016000000,COMPLETE,new_row,H65,not_functioning,medium,M54,unknown,"[""needs_spare_parts""]",R1236,22400046,installed_not_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1237,default,uuid:87e1aed8-5732-458f-8d70-4846409e3322,,anonymous,2016-07-11T16:01:59.017000000,COMPLETE,new_row,H66,functioning,not_applicable,M57,unknown,"[""not_applicable""]",R1237,3309,installed_in_use,unknown,2014
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1234,default,uuid:3293313e-0a9e-406f-bb33-748360ed171f,,anonymous,2016-07-11T16:01:59.049000000,COMPLETE,new_row,H64,functioning,not_applicable,M8,electricity,"[""not_applicable""]",R1234,2215067,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1139,default,uuid:035ce71d-fd63-4481-a512-2d31076705b7,,anonymous,2016-07-11T16:01:59.025000000,COMPLETE,new_row,H89,functioning,not_applicable,M58,unknown,"[""not_applicable""]",R1139,9431269,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1235,default,uuid:f39a317e-dd63-41bb-bc9b-ee925ce6bcee,,anonymous,2016-07-11T16:01:59.051000000,COMPLETE,new_row,H65,functioning,not_applicable,M54,unknown,"[""not_applicable""]",R1235,22400037,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1240,default,uuid:e373fa74-8375-4fec-9340-07053aee3171,,anonymous,2016-07-11T16:01:59.023000000,COMPLETE,new_row,H64,functioning,not_applicable,M64,electricity,"[""not_applicable""]",R1240,AE98280005,installed_in_use,unknown,2008
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1141,default,uuid:e9701d77-3699-49b6-b988-da79c0da323b,,anonymous,2016-07-11T16:01:59.029000000,COMPLETE,new_row,H89,not_functioning,medium,M51,unknown,"[""needs_spare_parts""]",R1141,22500071,installed_not_in_use,unknown,2012
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1140,default,uuid:8738dc62-020f-44e6-abf0-8a2749c6dacc,,anonymous,2016-07-11T16:01:59.027000000,COMPLETE,new_row,H89,not_functioning,medium,M52,unknown,"[""needs_spare_parts""]",R1140,22400053,installed_not_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R1249,default,uuid:8c91bf45-f776-4377-a2c8-4f71d381b784,,anonymous,2016-07-11T16:01:59.044000000,COMPLETE,new_row,H493,functioning,not_applicable,M18,electricity,"[""not_applicable""]",R1249,797005448,installed_in_use,unknown,2012
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1146,default,uuid:07b36e06-ebbe-4f27-a244-a7ac5a6bb1ba,,anonymous,2016-07-11T16:01:59.042000000,COMPLETE,new_row,H90,functioning,not_applicable,M8,electricity,"[""not_applicable""]",R1146,2215057,installed_in_use,unknown,2007
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1147,default,uuid:b55f294c-2d10-4768-93de-09f29558488a,,anonymous,2016-07-11T16:01:59.044000000,COMPLETE,new_row,H90,not_functioning,medium,M8,electricity,"[""needs_spare_parts""]",R1147,2205057,installed_not_in_use,unknown,2007
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R1148,default,uuid:70c7fb3d-a478-413e-87da-df58a8d50d20,,anonymous,2016-07-11T16:01:59.047000000,COMPLETE,new_row,H338,not_functioning,high,M31,unknown,"[""lack_of_power""]",R1148,3234,installed_not_in_use,unknown,2001
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1142,default,uuid:ff7ef6d2-0e61-4ad8-a794-cbcee29319d5,,anonymous,2016-07-11T16:01:59.031000000,COMPLETE,new_row,H90,functioning,not_applicable,M30,electricity,"[""not_applicable""]",R1142,741448,installed_in_use,unknown,2013
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1143,default,uuid:aa412a2a-015e-4d17-866d-0dadf58eab34,,anonymous,2016-07-11T16:01:59.033000000,COMPLETE,new_row,H90,functioning,not_applicable,M30,electricity,"[""not_applicable""]",R1143,7411447,installed_in_use,unknown,2013
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1144,default,uuid:92b2f059-985b-40c5-8fdf-e59142703dd5,,anonymous,2016-07-11T16:01:59.035000000,COMPLETE,new_row,H90,functioning,not_applicable,M30,electricity,"[""not_applicable""]",R1144,7411443,installed_in_use,unknown,2013
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1145,default,uuid:a7349ef7-6072-4ac9-bb2f-48d5aac18c65,,anonymous,2016-07-11T16:01:59.040000000,COMPLETE,new_row,H90,not_functioning,high,M55,unknown,"[""lack_of_power""]",R1145,2212078,installed_not_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R1241,default,uuid:17b1176e-f94f-4da0-8dbd-8102fa0d7711,,anonymous,2016-07-11T16:01:59.025000000,COMPLETE,new_row,H488,not_functioning,medium,M51,unknown,"[""needs_spare_parts""]",R1241,22500003,installed_not_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R1242,default,uuid:ef8dfa51-a52d-42f3-ad8b-60261ffec611,,anonymous,2016-07-11T16:01:59.027000000,COMPLETE,new_row,H488,functioning,not_applicable,M30,electricity,"[""not_applicable""]",R1242,9431936,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R1243,default,uuid:db1de9e3-0607-434d-98ff-11d503ca6304,,anonymous,2016-07-11T16:01:59.029000000,COMPLETE,new_row,H489,functioning,not_applicable,M65,electricity,"[""not_applicable""]",R1243,83419012,installed_in_use,unknown,2009
