Location_accuracy,Location_altitude,Location_latitude,Location_longitude,_default_access,_group_modify,_group_privileged,_group_read_only,_id,admin_region_id,catchment_population,contact_name,contact_phone_number,contact_title,distance_to_supply,electricity_source,facility_id,facility_name,facility_ownership,facility_type,fuel_availability,grid_power_availability,"immunization_services_offered",number_of_cold_boxes,number_of_fs_cold_boxes,"number_of_fs_vaccine_carriers","number_of_vaccine_carriers",vaccine_supply_interval,vaccine_supply_mode
0.0,0.0,-11.516133,34.1504,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H428,"461f3538-8472-4657-a3d2-66fe8fc73ed7",6113,"RICK NDIPOKIFRED",,,26.0,none,1014-0021,"Luwawazi Health Centre",public,community_hospital,,none,both,0,0,0,0,4,collected
0.0,0.0,-11.497226,33.548862,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H385,"be8b92a4-5401-463e-86e3-51dd2143ae98",16591,NYIRENDA,,,57.0,none,1013-0013,Mtende,public,community_hospital,,none,both,0,0,0,0,8,both
0.0,0.0,-11.482414,33.895428,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H349,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",10200,"BOYCE MSUKU",,,25.0,none,1012-0012,"Matuli Health Centre",public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-11.468839,33.99396,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H344,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",9400,"GRACE MWAFULIRWA",,,4.0,grid,1012-0007,"Masm Mzuzu",private,community_hospital,,more_than_16,none,0,0,0,0,4,collected
0.0,0.0,-11.462758,34.023952,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H371,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",396269,"S A KHUNGA",,,0.1,grid,1012-0034,"Mzimba North Dho Vaccine Store",public,regional_vaccine_store,,more_than_16,none,0,0,0,0,4,collected
0.0,0.0,-11.46251,34.022724,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H340,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",1871053,T.MUSHANI,,,355.0,grid,1012-0000,"Regional Vaccine Store",public,national_vaccine_store,,more_than_16,none,0,0,0,0,12,collected
0.0,0.0,-11.459385,34.024143,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H368,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",1200,"MONICA MUNTHALI",,,1.5,grid,1012-0031,"Mzuzu Police Dispensary",other,health_center,,more_than_16,static,0,0,0,0,4,collected
0.0,0.0,-11.458768,34.01443,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H370,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",13800,"CHANCE MSISKA",,,2.5,grid,1012-0033,"Mzuzu Healthy Centre",public,community_hospital,,more_than_16,both,0,0,0,0,4,collected
0.0,0.0,-11.458301,33.419712,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H394,"be8b92a4-5401-463e-86e3-51dd2143ae98",24745,"ABEL NYIRENDA",,,65.0,grid,1013-0022,Euthini,public,district_hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-11.456959,34.037773,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H369,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",4147,"MNYAIZA K MANONDO",,,4.6,grid,1012-0032,"Moyale Health Centre",private,community_hospital,,more_than_16,static,0,0,0,0,4,collected
0.0,0.0,-11.454804,33.633316,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H353,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",12200,"MAMIE KHONJE",,,69.0,grid,1012-0016,"Kafukule Health Centre",public,community_hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-11.453365,34.01566,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H342,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",56000,"ESTER BANDA",,,3.0,grid,1012-0005,"Banja La Mtsogolo Mzuzu",private,community_hospital,,more_than_16,none,0,0,0,0,4,both
0.0,0.0,-11.449555,34.026794,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H341,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",37920,"EVELYN BANDA",,,3.0,grid,1012-0004,"St Jonns Hospital",faithbased,rural_hospital,,more_than_16,both,0,0,0,0,4,collected
0.0,0.0,-11.446378,34.02276,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H365,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",140000,"A M GAMA",,,4.0,grid,1012-0028,"Mzuzu City Assembly Clinic",public,dispensary,,more_than_16,none,0,0,0,0,4,collected
0.0,0.0,-11.441688,33.8242,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H350,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",8900,"TOBINAS G K MATUPI",,,32.0,none,1012-0013,"Emsizini Heaqlth Centre",public,community_hospital,,none,both,0,0,0,0,8,delivered
0.0,0.0,-11.427697,33.450413,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H401,"be8b92a4-5401-463e-86e3-51dd2143ae98",19806,"ALFRED PHIRI",,,70.0,grid,1013-0029,Mzambazi,faithbased,hospital,,more_than_16,both,0,0,0,0,4,both
0.0,0.0,-11.425195,33.995487,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H343,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",56000,"O T NYIRENDA",,,5.0,grid,1012-0006,"Mzuzu Central Hospital",public,district_vaccine_store,,more_than_16,static,0,0,0,0,4,collected
0.0,0.0,-11.420395,33.896927,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H348,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",8031,"OSMAN A NKOSI",,,14.0,none,1012-0011,"Ekwaiweni Dispensary",public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-11.394436,34.168804,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H425,"461f3538-8472-4657-a3d2-66fe8fc73ed7",10200,"EDWARD DK PHIRI",,,45.0,none,1014-0018,Chikwina,public,community_hospital,,none,both,0,0,0,0,4,collected
0.0,0.0,-11.394007,33.74524,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H351,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",10992,"ENERST MAKUNGANYA",,,38.0,grid,1012-0014,"Mtwalo Health Centre",public,community_hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-11.387344,33.984257,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H346,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",9929,"TOBIAS KAMANGA",,,10.0,none,1012-0009,"Nkholongo Health Centre",faithbased,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-11.386343,33.67221,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H354,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",6875,"NICHOLAS WK MWENEBANDA",,,70.0,none,1012-0017,"Luvwere Health Centre",public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-11.368813,33.88277,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H345,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",55000,"B MFUNE",,,15.0,grid,1012-0008,"Ekwendeni Mission Hospital",faithbased,rural_hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-11.357648,33.37118,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H381,"be8b92a4-5401-463e-86e3-51dd2143ae98",15245,"GEORGE BOTA",,,105.0,grid,1013-0009,Mbarachanda,public,community_hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-11.346713,34.131638,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H424,"461f3538-8472-4657-a3d2-66fe8fc73ed7",2844,"LUKE PT MWENDA",,,10.0,none,1014-0017,"Chipunga Health Post",public,dispensary,,none,both,0,0,0,0,4,collected
0.0,0.0,-11.319885,34.252506,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H434,"461f3538-8472-4657-a3d2-66fe8fc73ed7",998,"ODFREY PHIRI",,,45.0,none,1014-0027,Mtawa,public,dispensary,,none,static,0,0,0,0,4,collected
0.0,0.0,-11.310145,33.990486,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H347,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",9041,"MISHECK MAGAWA",,,25.0,none,1012-0010,"Choma He Centrealth",public,community_hospital,,none,both,0,0,0,0,8,delivered
0.0,0.0,-11.30611,33.52493,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H356,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",11477,"RICHARD YL MHANGO",,,88.0,none,1012-0019,"Kabwafu Health Centre",public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-11.285375,33.613903,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H355,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",30120,"AUSTINE MWENECHANYA",,,79.0,grid,1012-0018,"Mpherembe Health Centre",public,community_hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-11.236755,34.208546,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H430,"461f3538-8472-4657-a3d2-66fe8fc73ed7",4663,"NJIKHO MATHEW MGL",,,117.0,none,1014-0023,"Usisya Health Centre",public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-11.226581,33.499245,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H357,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",14432,"JUSTEYS NGULUBE",,,100.0,none,1012-0020,"Malidadi Health Centre",public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-11.219812,34.122494,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H431,"461f3538-8472-4657-a3d2-66fe8fc73ed7",6713,"NEWTONS G. KAMANGA",,,90.0,none,1014-0024,"Bula Health Centre",public,community_hospital,,none,both,0,0,0,0,4,collected
0.0,0.0,-11.21945,33.913593,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H366,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",6467,"CHANCE C MKANDAWIRE",,,38.0,grid,1012-0029,"Khuyukuyu Health Centre",public,community_hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-11.194946,33.822422,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H359,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",16546,"AURELIANO CHISALE",,,47.0,grid,1012-0022,"Enguthwini Health Centre",public,community_hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-11.182799,33.57553,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H358,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",19783,"DOREEN SOKO",,,88.0,none,1012-0021,"Thunduwike Health Centre",public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-11.177305,33.885254,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H364,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",18150,"TOLANI KUMWENDA",,,42.0,grid,1012-0027,"Enukwenu Health Centre",public,community_hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-11.13693,33.714825,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H361,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",14125,"MOLES MC MSISKA",,,85.0,none,1012-0024,"Khuyo Clinic",public,dispensary,,none,both,0,0,0,0,4,delivered
0.0,0.0,-11.111021,34.230057,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H436,"461f3538-8472-4657-a3d2-66fe8fc73ed7",2232,"NEVERSON B CHIKOWI",,,65.0,none,1014-0029,Ruarwe,public,community_hospital,,none,both,0,0,0,0,4,both
0.0,0.0,-11.100158,33.788334,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H360,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",16700,"HELEN BANDA",,,50.0,none,1012-0023,"Kamwe Health Centre",public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-11.069916,34.218796,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H435,"461f3538-8472-4657-a3d2-66fe8fc73ed7",2714,"OSWARD MPHANDE",,,70.0,none,1014-0028,Khondowe,public,community_hospital,,none,both,0,0,0,0,4,both
0.0,0.0,-11.060859,33.915737,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H362,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",12893,"PETER J NGWIRA",,,57.0,grid,1012-0025,"Bwengu Health Centre",public,community_hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-11.022932,33.87322,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H453,"378ce796-d208-40a0-8fd9-cccfbbee77f4",4225,"M. CHITANDA",,,10.0,grid,1015-0016,"St Patricks Health Centre",faithbased,community_hospital,,fewer_than_4,both,0,0,0,0,3,collected
0.0,0.0,-11.01929,33.85341,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H457,"378ce796-d208-40a0-8fd9-cccfbbee77f4",24653,"ALFRED A. CHIWAKA",,,0.005,grid,1015-0020,"Rumphi District Hospital",public,central_hospital,,more_than_16,both,0,0,0,0,3,both
0.0,0.0,-11.019288,33.853867,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H458,"378ce796-d208-40a0-8fd9-cccfbbee77f4",194707,"ALFRED A. CHIWAKA",,,60.0,grid,1015-0021,"Rumphi District Vaccine Store",public,regional_vaccine_store,,more_than_16,none,0,0,0,0,4,both
0.0,0.0,-11.006656,34.073162,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H447,"378ce796-d208-40a0-8fd9-cccfbbee77f4",8266,"ZONDIWE CHISI",,,41.0,none,1015-0010,"Mphomha Health Centre",public,community_hospital,,none,both,0,0,0,0,4,both
0.0,0.0,-10.994073,33.95517,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H363,"05f28bc6-f3c4-4db2-ae4c-7d944d994aff",6685,"MACBETH KAIRA",,,68.0,grid,1012-0026,"Luzi Health Centre",public,community_hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-10.978541,33.743183,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H452,"378ce796-d208-40a0-8fd9-cccfbbee77f4",41505,"SHUBERT MZEMBE",,,10.0,grid,1015-0015,"Bolero Rural Hospital",public,district_hospital,,fewer_than_4,both,0,0,0,0,4,both
0.0,0.0,-10.943891,33.578815,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H451,"378ce796-d208-40a0-8fd9-cccfbbee77f4",17087,"VERSON L. CHENJE",,,46.0,none,1015-0014,"Mwazisi Health Centre",public,community_hospital,,none,both,0,0,0,0,4,both
0.0,0.0,-10.939265,33.943428,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H437,"378ce796-d208-40a0-8fd9-cccfbbee77f4",9400,"MARSHAL MWENIFUMBO",,,14.0,none,1015-0000,"Ng'Onga Health Centre",public,community_hospital,,none,both,0,0,0,0,4,both
0.0,0.0,-10.91818,33.988113,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H448,"378ce796-d208-40a0-8fd9-cccfbbee77f4",4808,"JOHN W. MUNTHALI",,,24.0,none,1015-0011,"Nthenje Health Centre",faithbased,community_hospital,,none,both,0,0,0,0,4,collected
0.0,0.0,-10.9077425,34.02724,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H440,"378ce796-d208-40a0-8fd9-cccfbbee77f4",9500,"ELTON MKANDAWIRE",,,27.0,grid,1015-0003,"Nzokoto Health Centre",public,community_hospital,,8_to_16,both,0,0,0,0,4,both
0.0,0.0,-10.8876915,34.04436,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H439,"378ce796-d208-40a0-8fd9-cccfbbee77f4",3561,GONDWE,,,45.0,grid,1015-0002,"Phwezi Private Clinic",private,community_hospital,,more_than_16,both,0,0,0,0,4,both
0.0,0.0,-10.866814,33.99757,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H438,"378ce796-d208-40a0-8fd9-cccfbbee77f4",14269,"CRYTON NG'ONA",,,47.0,grid,1015-0001,"Muhuju Rural Hospital",public,district_hospital,,8_to_16,both,0,0,0,0,4,both
0.0,0.0,-10.846275,34.212337,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H456,"378ce796-d208-40a0-8fd9-cccfbbee77f4",2040,"SAMBO M. KONDOWE",,,10.0,none,1015-0019,"Zunga Health Centre",faithbased,community_hospital,,none,both,0,0,0,0,4,collected
0.0,0.0,-10.829815,33.592518,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H450,"378ce796-d208-40a0-8fd9-cccfbbee77f4",2657,"THENGO MILANZI",,,60.0,none,1015-0013,"Thazima Health Centre",public,community_hospital,,none,both,0,0,0,0,4,both
0.0,0.0,-10.813121,33.522194,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H449,"378ce796-d208-40a0-8fd9-cccfbbee77f4",11240,"BENTRY H. KUWALE",,,78.0,grid,1015-0012,"Katowo Rural Hospital",public,district_hospital,,fewer_than_4,both,0,0,0,0,4,both
0.0,0.0,-10.776005,34.039146,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H441,"378ce796-d208-40a0-8fd9-cccfbbee77f4",5457,"SYMON THOLE",,,55.0,grid,1015-0004,"Kasambara Health Centre",private,community_hospital,,more_than_16,both,0,0,0,0,4,both
0.0,0.0,-10.764312,34.194984,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H454,"378ce796-d208-40a0-8fd9-cccfbbee77f4",6859,"LASTON CHIUMIA",,,100.0,grid,1015-0017,"Mulowe Health Centre",faithbased,community_hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-10.730602,34.16151,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H455,"378ce796-d208-40a0-8fd9-cccfbbee77f4",5171,"AUSTIN KUMWENDA",,,50.0,none,1015-0018,"Jalawe  Health Centre",public,community_hospital,,none,none,0,0,0,0,4,delivered
0.0,0.0,-10.726371,34.04417,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H442,"378ce796-d208-40a0-8fd9-cccfbbee77f4",6940,"E. SELEMAN",,,60.0,grid,1015-0005,"Lura Health Centre",public,community_hospital,,8_to_16,both,0,0,0,0,4,both
0.0,0.0,-10.68356,34.193504,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H444,"378ce796-d208-40a0-8fd9-cccfbbee77f4",5359,"TUSWIREGHE MKANDAWIRE",,,50.0,grid,1015-0007,"Luwich Health Centre",faithbased,community_hospital,,8_to_16,both,0,0,0,0,4,both
0.0,0.0,-10.60373,34.11078,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H443,"378ce796-d208-40a0-8fd9-cccfbbee77f4",9309,"WATSON MKANDAWIRE",,,45.0,grid,1015-0006,"Livingstonia  Mission Hospital",faithbased,rural_hospital,,8_to_16,both,0,0,0,0,4,collected
0.0,0.0,-10.598089,34.170258,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H445,"378ce796-d208-40a0-8fd9-cccfbbee77f4",5035,"LUPAKISHO MWENIFUMBO",,,75.0,none,1015-0008,"Chitimba Health Centre",public,community_hospital,,none,both,0,0,0,0,4,both
0.0,0.0,-10.564166,34.178703,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H337,"8397c197-73e1-44f5-88c6-98f4bed4fa5e",2480,"MR. NGWILA",,,94.0,none,1010-0024,Lwezga,faithbased,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-10.513436,34.2127,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H336,"8397c197-73e1-44f5-88c6-98f4bed4fa5e",10897,"PIRIRA MHANGO",,,89.0,none,1010-0023,Sangilo,faithbased,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-10.486132,34.16842,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H335,"8397c197-73e1-44f5-88c6-98f4bed4fa5e",8775,"MCWELLS GONDWE",,,88.0,none,1010-0022,Hara,public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-10.445083,34.11138,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H334,"8397c197-73e1-44f5-88c6-98f4bed4fa5e",40700,"JAMES MOYO",,,94.0,none,1010-0021,Fulirwa,public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-10.429412,34.250923,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H325,"8397c197-73e1-44f5-88c6-98f4bed4fa5e",18411,"R. MKALIRA",,,72.0,grid,1010-0012,"Chilumba Rural Hospital",public,district_hospital,,more_than_16,static,0,0,0,0,4,delivered
0.0,0.0,-10.414967,33.66246,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H293,"2e2ba379-390d-4ea0-b5fc-10ab8d425c78",2333,B.L.SIMWELA,,,11.0,none,1009-0008,Therere,public,dispensary,,none,both,0,0,0,0,4,collected
0.0,0.0,-10.408928,34.21164,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H324,"8397c197-73e1-44f5-88c6-98f4bed4fa5e",5985,"BRENDA NYIRONGO",,,69.0,grid,1010-0011,"St Annes",faithbased,community_hospital,,more_than_16,both,0,0,0,0,4,both
0.0,0.0,-10.387484,34.20815,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H323,"8397c197-73e1-44f5-88c6-98f4bed4fa5e",4543,"DANWIK CHIMATIYO",,,67.0,grid,1010-0010,"Chilumba Garrison",private,community_hospital,,more_than_16,both,0,0,0,0,4,both
0.0,0.0,-10.329612,34.109867,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H321,"8397c197-73e1-44f5-88c6-98f4bed4fa5e",6945,"PRECIOUS NDOVIE",,,8.0,none,1010-0008,"Wovwe Scheme",public,dispensary,,none,both,0,0,0,0,4,both
0.0,0.0,-10.326706,34.174603,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H322,"8397c197-73e1-44f5-88c6-98f4bed4fa5e",14437,"PENJANI KAWONGA",,,60.0,none,1010-0009,Tilora,public,dispensary,,none,both,0,0,0,0,4,delivered
0.0,0.0,-10.282777,34.10787,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H320,"8397c197-73e1-44f5-88c6-98f4bed4fa5e",16437,"AARON BANDA",,,53.0,grid,1010-0007,Nyungwe,public,community_hospital,,more_than_16,both,0,0,0,0,4,both
0.0,0.0,-10.272357,33.570927,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H289,"2e2ba379-390d-4ea0-b5fc-10ab8d425c78",3243,"L.W. MWAKALAGHO",,,28.0,none,1009-0004,Kavukuku,public,dispensary,,none,both,0,0,0,0,4,collected
0.0,0.0,-10.255816,33.642822,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H292,"2e2ba379-390d-4ea0-b5fc-10ab8d425c78",29767,"TELEZA SINGINI",,,129.0,grid,1009-0007,Nthalire,public,community_hospital,,more_than_16,both,0,0,0,0,4,both
0.0,0.0,-10.180458,33.689648,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H290,"2e2ba379-390d-4ea0-b5fc-10ab8d425c78",2264,"VINCENT NG'AMBI",,,32.0,none,1009-0005,Mahowe,public,dispensary,,none,both,0,0,0,0,4,both
0.0,0.0,-10.170332,34.03516,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H319,"8397c197-73e1-44f5-88c6-98f4bed4fa5e",11840,"ENWOOD CHIHANA",,,34.0,grid,1010-0006,Mlare,public,community_hospital,,more_than_16,both,0,0,0,0,4,both
0.0,0.0,-10.134641,33.70276,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H291,"2e2ba379-390d-4ea0-b5fc-10ab8d425c78",2961,"FREEMAN MLAMBIA",,,36.0,none,1009-0006,Kopakopa,public,dispensary,,none,both,0,0,0,0,4,both
0.0,0.0,-10.110184,33.56287,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H288,"2e2ba379-390d-4ea0-b5fc-10ab8d425c78",12178,"JOHN MBENE",,,82.0,grid,1009-0003,Wenya,public,community_hospital,,more_than_16,both,0,0,0,0,4,both
0.0,0.0,-10.063462,33.9872,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H318,"8397c197-73e1-44f5-88c6-98f4bed4fa5e",10584,"MICHAEL MULAMBIA",,,20.0,grid,1010-0005,Lupembe,public,community_hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-9.963193,33.388775,HIDDEN,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,H310,"2e2ba379-390d-4ea0-b5fc-10ab8d425c78",2286,H.NDHOVU,,,101.0,none,1009-0025,Chisenga,public,dispensary,,none,both,0,0,0,0,4,both
